ReviewId,RecipeId,AuthorId,AuthorName,Rating,Review,DateSubmitted,DateModified,Likes
11059,1925,5614,Patience72385,1,I actually thought this was a terrible recipe.  there was WAAAAAY too much ricotta cheese and the flavor was SO bland.  I even mixed chopped garlic into the ricotta cheese and still it was nearly tasteless.  Will not make again.,2012-04-04T13:08:45Z,2012-04-04T13:08:45Z,
11060,4041,3027,Japanese Delight,5,"Wow great recipe for playdough!! I love this microwave method. So much easier than on the stovetop, and less mess too. Thank you so  much!",2012-04-04T22:42:00Z,2012-04-04T22:42:00Z,"""4290"""
11061,4454,5495,UmmBinat,5,"When I tagged this recipe I thought this was a smoothie as I didn't look hard enough. No matter it is yummy. I used dried apricots, liquid honey and Balkan yogurt which was prefered. Another time was with currants, ant like but not as tasty. Made for Please Review My Recipe ~ ~ ~ from March 10 -",2012-04-05T09:28:02Z,2012-04-05T09:28:02Z,
11062,2203,3409,KLBoyle,5,"OMG! These are awesome!  I love spanikopita but absolutely hate making it, this was so easy.  I cut everything in the recipe in half except I used the full tbs. of dill, I also used one can of crescents and didn't cut the triangles in half.  They were so, so good!  When I do them as appetizers for several people I will cut the crescents in half but when it's just us it's just easier to do them whole.  Regardless, I will definitely be making them again and agian, thanks for posting!",2012-04-05T16:14:55Z,2012-04-05T16:14:55Z,
11063,2760,4865,Shuzbud,5,I halved this recipe and it was plenty for two of us for two dinners. The spice was spot on for my taste- I don't like the spice to take over the other flavours of a recipe. I liked the range of vegetables in this and we'll definitely come back to this recipe! Made for Please Review my Recipe.,2012-04-05T18:10:05Z,2012-04-05T18:10:05Z,
11064,4553,8413,Billiam52,5,Delicious!,2012-04-06T19:08:31Z,2012-04-06T19:08:31Z,
11065,606,5495,UmmBinat,5,"Rich! I used a little Balkan (thick) yogurt & water as that is what I had on hand. 1 can Carnation cream, 2 scoops Haagen Daz Strawberry Ice cream (also what I had on hand), the sugar and the finely chopped almonds. You certainly don't have to be a kid to enjoy it! In fact DD1 (4 years old) didn't want any! I liked the look of the chopped nuts on top but wouldn't use them if I make this again.",2012-04-06T21:14:59Z,2012-04-06T21:14:59Z,
11066,4505,4973,loof751,5,This pasta is so so good!  Served it at room temp and just loved the fresh taste of the sauce - tangy and tomato-ey and loved the garlic and basil.  The pine nuts were a great touch too.  Made just as directed and wouldn't change a thing - thanks for sharing a keeper!  Made for Spring Pick-A-Chef 2012,2012-04-06T23:04:25Z,2012-04-06T23:04:25Z,
11067,4204,4457,Sydney Mike,5,"Made these as mini-meatballs & almost just doubled the recipe instead of doing that! Was glad I dkd, though, 'cause my guests thought they wer so cute! Tasty, too, so I was thoroughly happy with the recipe & the results! Many thanks for sharing it! [Made & reviewed for one of my adoptees in this Spring's round of Pick A Chef]",2012-04-07T18:34:07Z,2012-04-07T18:34:07Z,
11068,3232,8420,Vicky A,0,"My fridge holds the first marinated garlic I have ever tasted and they are disappearing fast. I bought them in a Lithuanian deli miles and miles from home. Your recipe looks like just the ticket. I don't have champagne vinegar so will try rice vinegar, which I do have. Seeing how easy this is, I expect we'll have a wide variety of flavors of these before we're through. Thank you SO much for sharing how to do this.",2012-04-06T21:08:38Z,2012-04-06T21:08:38Z,"""4685"""
11069,15,6182,The Portugarians,5,"Wow! This cake is phenomenal. I used instant espresso in place of the water, and baked it in 2 9"" rounds for my mother in law's birthday cake.<br/>We used the mocha butter cream frosting recipe from the Joy of Cooking, and it was the perfect compliment. The outside we decorated with slivered almonds and chocolate covered espresso beans. <br/>Everyone at the party RAVED about the cake. I will definitely be making this one again.",2012-04-08T21:29:55Z,2012-04-08T21:29:55Z,
11070,2266,6839,ct in ut,5,It worked great!  We used it on rice crispy treats that were frozen first then dipped them.  Yum!,2012-04-08T21:46:07Z,2012-04-08T21:46:07Z,"""9650"""
11071,473,797,stormylee,5,Great addition to our otherwise savoury Easter spread! Thank you for sharing!,2012-04-09T14:02:55Z,2012-04-09T14:02:55Z,
11072,2807,2451,Mountain Bike Mom,5,"These are great! I added fresh chopped tomatoes, fresh cilantro and some chopped kale. I also made them more like burritos. Spread about 3 T. verde salsa/enchilada sauce on the bottom of a 9 x 13 baking dish, then roll up individual tortillas filled with mixture and place them on top. Coat top well with remaining verde salsa, making sure the top of each is completely ""wet"" at least (doesn't have to be thick,but this'll keep it from burning) before baking. I also used goat cheese on top because we like that. :)",2012-04-09T18:21:05Z,2012-04-09T18:21:05Z,
11073,4510,2290,flower7,5,"Yum yum yum and yum! I halved the recipe and because I had a bunch of sharp cheddar on hand already, I used smoked gouda as the smoked cheese. Used tomatoes not packed in oil. I am enjoying this as I type with crackers but plan on trying tomorrow as a grilled cheese or spread on bread and baked, which I know will be fabulous also! Thanks for sharing! ~Mar 30, 2012. Update: Have to add that I enjoyed this so much I ended up making another half recipe since I still had all the ingredients! Took to Easter lunch and everyone there loved it too. Thanks again!",2012-04-09T19:51:16Z,2012-04-09T19:51:16Z,
11074,4445,298,JustJanS,5,"I made and ate this awalde and loved it very much. Husband Russ is not so fond of fruit and meat together as me so didn'tn't rate it as highly as me, but I got the final vote and give it 5 stars for ease of making and fantastic flavour. Thanksso much for posting.",2012-04-10T06:19:02Z,2012-04-10T06:19:02Z,
11075,2407,6614,Mia in Germany,5,"This is one excellent day-to-day meal, I'm glad you posted it and I went looking for different turkey cutlet recipes :) It's really easy to put together and very flavourful and, what's important, makes a very juicy cutlet, the meat doesn't dry out at all. I'll make this again for sure. Thanks for sharing!",2012-04-10T10:30:19Z,2012-04-10T10:30:19Z,
11076,2312,150,Charlotte J,5,"This makes a large salad which was nice to use at our family gathering this Easter.  Made as written but I diced the mozzarella into tiny cubes.  I had complements on the tiny cubes, people said they liked that better then shredded.  I think shredded gets soggy when mixed with any dressings.  The dressing was the perfect amount for the salad. I'm glad I did not cut back on it.  Made for PAC Spring 2012",2012-04-10T18:39:55Z,2012-04-10T18:39:55Z,
11077,3945,5371,Lalaloula,5,"What a great recipe! It tastes sooo delicious and has such a nice creamy texture, yum! I used it in a baking recipe and it worked out wonderfully. I didnt add the brown sugar and opted for a tad more coffee due to personal preference. Ill definitely make this again, UmmBinat, thank you so much for sharing this here!<br/>Made and reviewed for Veggie Swap April 2012.",2012-04-12T14:31:13Z,2012-04-12T14:31:13Z,
11078,15,8319,taoism,0,indeed a very splendid chocolate cake ! Yummy!,2012-04-10T10:35:49Z,2012-04-10T10:35:49Z,
11079,4553,8421,KristyThe Wicked No,4,"Overall, a very good dish. I loved using already diced potatoes plus peeled and deveined shrimp made this really quick to throw together. It needed a bit of seasoning at the end to bring out the flavors; I added a teaspoon of kosher salt. Next time I may add some crispy, crumbled bacon on top!",2012-04-10T18:21:54Z,2012-04-10T18:21:54Z,
11080,15,1518,MindyP679,5,I don't know how I managed to forget rating this recipe (Like you need another 5 star rating ;)) I made this recipe into cupcakes for my dear friend's baby shower. This is easily the moistest (is that even a word) most delicious chocolate cake I've ever had in my LIFE! And I've eatten a lot of chocolate cake. It really doesn't take that much longer than a box mix and for the difference in taste and texture it's so worth it! I'll be making this for a cooking contest tomorrow in a 13x9 and I just know it will give me good scores! ;),2012-04-13T11:03:15Z,2012-04-13T11:03:15Z,
11081,4565,489,ellie_,4,Very good (even without the sesame seeds which I didn't have) and great with pan fried catfish. Thanks for sharing!,2012-04-13T19:21:38Z,2012-04-13T19:21:38Z,
11082,15,5232,francoroni,5,"Yum, so tasty!  I used Gluten Free flour blend (2:1 rice flour to tapioca starch   xanthan gum) and it still turned out good.  The cakes did fall in the middle a bit, so next time I would probably use just a smidge less water.",2012-04-14T19:56:03Z,2012-04-14T19:56:03Z,
11083,677,7147,vhitnah,5,"I served these at my party last night and my guests were impressed and intrigued by them! One of them was repeatedly saying ""Omg these are so good. Omg these are so good."" They have a plain and classic mexican taco/nacho flavour, but every single bite has all the best things- meat, cheese, sour cream, salsa. I made them again this morning and added green capsicum, which I think enhanced the flavour. I used large sheets of puff pastry cut into four smaller squares with scissors.",2012-04-15T01:07:44Z,2012-04-15T01:07:44Z,
11084,4513,1220,Nimz_,3,"This recipe should be a 5 star, but because my center cut thin chops came out raw I just can't rate it that high.  I cooked them for 45 minutes at 375 as suggested and let them rest 10 minutes.  Next time I'll brown my pork chops before making the bundles.  All the veggies were cooked to prefection.  Nice and tender and had a great flavor.  I'll make these again for sure.  Made for Spring PAC 2012",2012-04-15T20:07:53Z,2012-04-15T20:07:53Z,
11085,2278,1825,deborah03,0,Made for PAC 2012. I used only 1 1/2 cups of Mayo and it turned out great. My mom liked it a lot. Will definitely make again! Thanks!,2012-04-15T13:59:57Z,2012-04-15T13:59:57Z,
11086,2280,1825,deborah03,0,"I made this for PAC 2012. For the chicken, I used some already cooked mesquite flavored chicken breasts that I had in the freezer that I bought from Sam's Club and for the tortillas, I used corn tortillas. I followed the rest of the recipe as is. I liked this a lot because I am so in to casseroles and 1 pot/pan meals. I live in Texas and love food that is spicy. This is a definite keeper! Next time, I think I will also add some diced tomatoes and green chiles. Thank you, akanails!",2012-04-15T14:11:53Z,2012-04-15T14:11:53Z,
11087,1332,8422,Natural Is Naturall,0,This was yummy!! I cooked it tonight for my family. There are 7 of us so it is hard to find things that everyone likes. This was a hit. I used regular oregano and let it marinade about 2 hours. My oldest daughter ate it but thought the lemon taste was a bit to strong but she is my pickiest eater. Everyone else thought it was perfect. Will be making again. Thanks for the recipe.,2012-04-15T23:07:17Z,2012-04-15T23:07:17Z,
11088,2076,3703,Karen Elizabeth,5,"I took note of PanNans review, and was also a bit wary of the puree,  so I chose to use canned chopped tomatoes instead, giving me much more of a saucy consistency.  I added the garlic with the tomatoes.   This really was very pleasant, I wouldn't normally add potatoes to pasta but in fact it was very good.  I did add the splash of wine.  Overall, a good recipe, which we enjoyed.  Made for Spring PAC 2012,  thank you, Deux Petits Chef!",2012-04-16T10:34:59Z,2012-04-16T10:34:59Z,
11089,4204,994,Muffin Goddess,5,"Sheesh, I didn't even finish making the sauce for these, and I realized that DH was secretly snagging the meatballs from the pan on the countertop whenever he'd walk by! That's a pretty big complement, since DH usually wrinkles his nose at ground beef stuff (meatloaf, meatballs, etc.). I had to improvise a bit for the sauce portion, since I didn't realize before I started making these that I had no canned tomato sauce or crushed tomatoes. I did have a couple jars of fresh-canned tomatoes from the landlord's garden, so I used those instead. After the sauce cooked for a bit, I just pureed the sauce with my stick blender and stirred in a bit of tomato paste. The sauce was good, but not very pizza-esque, so next time I'll make sure I have the right tomato products on hand. Good stuff, thanks for posting! Made for PAC Spring 2012",2012-04-16T13:10:26Z,2012-04-16T13:10:26Z,
11090,3477,4251,JackieOhNo,4,"Well, you couldn't ask for anything simpler or easier to put together.  This is one of the fastest side dishes out there!  It was nice and flavorful, although I would say you could decrease the amount of the salad dressing and it would still be delicious.  I made this exactly as posted and will definitely try this again.  Made for Spring PAC 2012.",2012-04-17T12:03:42Z,2012-04-17T12:03:42Z,
11091,1413,7016,gailanng,5,"Another exciting recipe I found on food.com.  I can picture it now.  When I die, they'll have to pry the internet from my cold dead hands.",2012-04-17T15:32:07Z,2012-04-17T15:32:07Z,
11092,4445,6614,Mia in Germany,5,"Ten stars, this is sooo good! I was lucky to find some left over quinces at the Oriental grocery at this time of the year, and I sure wish I wouldn't have to wait until fall to make this again :) DH and I are extremely fond of pomegranate molasses dishes, so this will be made often. Thanks for sharing!",2012-04-17T15:55:23Z,2012-04-17T15:55:23Z,
11093,4513,4857,WiGal,3,"After reading previous review, I browned chops.  I used a meat thermometer and had them in oven for 65 minutes.  I followed the recipe for assembling.  Next time I would use fewer potatoes and peas. Feel that it needs something to add more flavor but not sure what. Thank you Steak&Taters for sharing.  Made for Spring PAC 2012.",2012-04-17T21:20:31Z,2012-04-17T21:20:31Z,
11094,2294,5858,weekend cooker,5,"Good salad, GREAT dressing.  Enjoyed the flavors.  Made for a nice side with some chicken breasts.  Made for ABC tag.",2012-04-17T22:34:16Z,2012-04-17T22:34:16Z,
11095,4510,2226,Starrynews,5,"So simple, and wonderfully tasty.  I used sharp cheddar and smoked gouda.  The flavors were great right away, but also became even more enhanced after chilling overnight.  Served as a dip with crackers at a party, and everyone loved it.  I've got just a bit more, so I'll be sure to try it warm next.  Thanks for sharing!  PAC Spring '12",2012-04-17T22:59:25Z,2012-04-17T22:59:25Z,
11096,2213,3674,FlyingCook,5,"This was fantastic.  DH couldn't stop raving.  Made as directed with apple cider vinegar, maple syrup, pecans, white cheddar, celery, and red pears.  Looked beautiful and tasted great.  The flavors went very well together and the syrup gave it a pleasant sweetness that you don't often find in dressings.  Will definitely make again.",2012-04-18T23:47:46Z,2012-04-18T23:47:46Z,
11097,4521,1451,Outta Here,5,"Delicious!  Will be making this often.  I will try to find larger shrimp next time, but it work well with the medium tail on shrimp.  Juices were great with the bread soaked in them!  Made for Spring 2012 Pick a Chef game.",2012-04-19T20:31:16Z,2012-04-19T20:31:16Z,
11098,221,2788,rosslare,4,Quick to whip up and very tasty. I added some jalapeno slices.,2012-04-20T05:16:51Z,2012-04-20T05:16:51Z,
11099,160,4096,Chef Wannabe 007,5,Delicious!!  and so easy...used Sweet Baby Ray's Hickory & Brown Sugar BBQ sauce on the grill!  Recipe as stands (including Sweet Baby Ray's) is gluten-free.,2012-04-20T21:11:11Z,2012-04-20T21:11:11Z,
11100,818,7016,gailanng,5,Finger lickin' weird...I couldn't get enough.,2012-04-21T17:09:06Z,2012-04-21T17:09:06Z,"""3510"""
11101,2331,6856,misslissa 121,5,"First time making custard, and wanted a simple recipe that I could change up. I made this chocolate by adding two pouches of the nestle pre-melted chocolate to the egg mixture. I made up the custard last night, chilled in the fridge over night then put it in the ice cream maker today. Taste awesome, and was a recipe I could share with those who need to make it avoid allergies. Next time I plan on making it banana with dark chocolate chips",2012-04-22T09:33:26Z,2012-04-22T09:33:26Z,
11102,15,8424,Lanski,5,I've never baked a cake before and I did not have any vanilla but it was still excellent! I shared the cake with my friends and they loved it! I am so inspired I will bake some more. :),2012-04-19T01:34:13Z,2012-04-19T01:34:13Z,
11103,1722,90,Diana Adcock,5,"I too cut the oil and sugar down to 3 tablespoons each.  Outstanding!  Bonus points for easy to follow directions-bread anything has never been my forte.  One half I topped with sauted diced onions, the other with a ""everything"" blend.  I won't be buying hamburger buns ever again!  Thanks for posting!",2012-04-23T12:26:36Z,2012-04-23T12:26:36Z,
11104,2253,4736,Chef Buggsy Mate,5,"Very nice tea... Only made one change to the recipe and that was to omit the sugar. Such a nice change from coffee this morning.I normally do not add milk or cream to my tea, but really like how it smooths the brightness of the ginger. Always keep fresh ginger in the freezer, so I will be able to making this often. Made and reviewed for AUS/NZ Swap #63",2012-04-24T11:35:43Z,2012-04-24T11:35:43Z,
11105,747,6720,lolablitz,5,"Excellent! I made it with Dill and will try with mint next time. Used half Fage 2% greek yogurt (amazing stuff) and half sour cream. I could eat it by the spoonful, thanks!",2012-04-24T22:47:48Z,2012-04-24T22:47:48Z,
11106,4011,7016,gailanng,5,"If you haven't cooked pork in a while, I'll be sending you sympathy card later.",2012-04-26T18:47:49Z,2012-04-26T18:47:49Z,
11107,4595,6472,nemokitty,4,"Delicious chicken!! I added lemon pepper  and cut the ingredients down in half, used chicken breasts and baked in the oven. My only problem was you didn't state how much chili sauce to add. Other than that, great recipe. Made for Zaar's New Kids on the Block Tag Game 2012.",2012-04-27T20:17:48Z,2012-04-27T20:17:48Z,
11108,497,2028,lauralie41,5,We loved these tomatoes! I served them on a bed of romaine lettuce with diced cucumbers and green onions. Poured the juice over the salad and it was a nice side dish for grilled chicken and roasted potatoes. This will be a keeper for us! Made and reviewed for the Diabetic Forum's National Tomato Month recipe tag game.,2012-04-28T05:33:14Z,2012-04-28T05:33:14Z,
11109,15,6538,rbaugie,5,"made this last night..very moist and chocolately!! the last 3-4 min of baking, i threw on top a handfull of choc chips and chopped walnuts",2012-04-29T08:40:03Z,2012-04-29T08:40:03Z,
11110,3225,8343,Chocoholic4ever,0,"I only used the chicken season portion of this recipe. It is Wonderful!! (Would work well with chicken fajitas as well.) I tried it with another tzatziki sauce recipe I had, but I'll probably try this tzatziki recipe next time. I'm not a big fan of romaine lettuce, so I used baby spinach in my gyro. Then I made a salad out of the leftover chicken for lunch the next day--Great leftovers! And Great with or without tzatziki sauce.",2012-04-27T23:00:41Z,2012-04-27T23:00:41Z,
11111,1106,8427,helenagram,4,"We grew up eating chocolate gravy for breakfast occasionally. I still make it for my family, on special occasions. Although I use less flour and sugar and add butter after it has thickened. We also break our buscuits up into a bowl and generously pour the gravy over the buscuits. YUM!  It certainly would get us youngsters outta bed , did my children as well. Nice to see others enjoy chocolate gravy since we were the only family I knew who made it. It has become a passed down tradition in our family.",2012-04-28T12:34:49Z,2012-04-28T12:34:49Z,
11112,438,8428,CoolMint2,2,"This was not very good.  I hated beets and was hoping this would help me eat them, especially for health reasons, but the flavors did not gel for me at all.  What did actually work was an accidental attempt to turn this dish into a salad.  I added some arugula and feta cheese and ended up having two servings of this dish!!  Thank God for divine intervention!!!",2012-04-29T00:14:25Z,2012-04-29T00:14:25Z,
11113,3006,1743,mary winecoff,5,"Wonderful!  Made as directed using rainbow chard and added a tablespoon of pesto with egg mixture as suggested by another reviewer.  Used a combination of Parmesan, Colby, cheddar and mozzarella cheese.",2012-05-02T18:49:30Z,2012-05-02T18:49:30Z,
11114,2378,4745,januarybride ,5,YUM!  I used 1 cucumber and then cut the marinade in half.  It was delicious after sitting for only about 30 minutes.  I will certainly make this again.,2012-05-02T20:10:25Z,2012-05-02T20:10:25Z,
11115,4430,8429,Laurenkelly210,5,"This was really good! I changed some things...I used chicken sausage, the spinach and red onion one. Also I didn't have mustard seeds so I just spiced things up with cumin and cayenne. I will definitely make this again. Quinoa is a staple in my house, and my boyfriend eats it so that is another plus",2012-05-01T19:28:21Z,2012-05-01T19:28:21Z,
11116,2979,1220,Nimz_,5,"Excellent and so simple to prepare without all the fancy sides to go with it.  You really want to make salsa and add lettuce and tomatoes and all kinds of condements to this and it might just be even more fantastic.  But made as written it was fantastic.  The only cheat I did was used prepared Bacon Ranch dressing adding the jalapeno peppers and the jalapeno juice, leaving out the cilantro and used whole wheat flour Tortillas (fajita) wraps because I could not find the flat bread.  We loved it.  The meat was so well seasoned and I'll admit I did marinade mine for about 4 hours.  Used the round steaks as I could not find flank.  Thanks so much for sharing.  I put the left-over meat in my heat-sealed packages for the freezer for next time.  :)",2012-05-05T20:44:26Z,2012-05-05T20:44:26Z,
11117,15,7353,MaMere,5,"Awesome Chocolate Cake recipe, was a huge success and hit. In place of the Boiling Water, I used a 1/2 Cup of Mocha Nut Espresso, it is a nice compliment to the chocolate in this recipe and adds to the depth of flavor. Super easy, and will be my ""go to"" for chocolate cake"". Thank You Marg",2012-05-06T11:22:32Z,2012-05-06T11:22:32Z,
11118,815,5762,mama smurf,5,"DELICIOUS!!!  We loved this soup.  I sauteed the veggies in a little oil first with some Adobo seasoning  then added the broth, a canned of Rotel for the tomatoes then when the broth was boiling I added the orzo cooked that till almost done then added some leftover rotisserie chicken, lime juice and cilantro....makes me hungry for it now.  Definately going into my favorites of 2012.  Thank you for posting the recipe.  Made for Zaar Chef Alphabet Soup tag game Jan-June 2012.",2012-05-07T12:45:28Z,2012-05-07T12:45:28Z,
11119,246,7197,clevergirl3,5,"Faux pho!  Very tasty. Next time I'll double the recipe.  Fresh cilantro, basil and green onions make it.  Also, used a bit of chili paste with garlic at the end in addition to the garlic and hot pepper flakes.  Thank for posting!",2012-05-08T18:15:37Z,2012-05-08T18:15:37Z,
11120,218,5629,Wiebke,5,"Wow, great recipe, no substitutes made. It was a great combination with the fluffy cake and the tart rhubarb. Thank you for sharing it, I think I'll try some other fruits as well, as some of the reviewers wrote.",2012-05-09T10:32:41Z,2012-05-09T10:32:41Z,
11121,4052,1291,Patriotmom,5,"Tried this over the weekend, it was divine! Very nice and mildly curried use more or a spicer curry blend than the sweet curry I used if you like it spicy. I did not add zucchini to the salad becasue I did not have any, but it was still excellent!",2012-05-07T12:49:44Z,2012-05-07T12:49:44Z,
11122,463,1846,mommyoffour,5,This smelled so good while it was cooking.  I made this to go on Cuban sandwiches.  I made it in the morning and I couldn't stop munching on it while it cooled.  So good.  I will marinate my pork roast alot with this mixture.  So good.  thank you for sharing with us.,2012-05-10T09:45:20Z,2012-05-10T09:45:20Z,
11123,3198,6541,Deantini,5,"I made this using green onions instead of regular onions, since half of my household do not like the texture of cooked onion if not hidden among other ingredients. :) We loved this stray from regular steamed broccoli and we will be making it again.",2012-05-12T08:16:34Z,2012-05-12T08:16:34Z,
11124,2815,8222,JGB18,2,"Overall, not a big hit for the family.  The younger kids hated it and the older kids and adults rated it only slightly better.  I'm the leaset finicky in the family, and thought it was an OK low fat dish.  My wife did not like the spice combination.  Nonetheless, the recipe worked as advertised and the preparation was very easy.",2012-05-12T08:58:28Z,2012-05-12T08:58:28Z,
11125,1031,2317,Wing-Man,5,Very good. Will make again and again. Update: Have made twice now with brown rice and cannot tell it is brown rice. This is now my wife's favorite rice and I'm making it again today (Mother's Day). Leftover rice is good for using in stuffed peppers.,2012-05-13T10:07:09Z,2012-05-13T10:07:09Z,
11126,1493,1194,mianbao,5,"This came out very nice - not as sweet as some bean salads are. I did scale the recipe to make half a batch of the dressing, following the ingredients and proportions. However, although I used all the ingredients for the salad, I did not follow the amounts so carefully. I used about equal amounts of canned chickpeas and kidney beans, and cooked fresh green beans. I will be using this recipe again. Thank you very much for sharing it with us.",2012-05-14T11:49:03Z,2012-05-14T11:49:03Z,
11127,4346,436,Sharon123,5,Very much enjoyed with fresh ground cardamom! Thanks Pat. Made for 123 Hit Wonders game.,2012-05-14T16:45:45Z,2012-05-14T16:45:45Z,
11128,2468,7826,mjorb,1,I tried this recipe because I thought it would be as good as the reviews.  I was disappointed at the dryness and lack of flavor.  And I decreased the cooking time.  Not a keeper for my family.,2012-05-15T13:13:58Z,2012-05-15T13:13:58Z,
11129,2918,6838,racehorse87,5,Tasty and simple. I used 1/2 cup of orange juice and no garlic due to allergies.,2012-05-15T18:36:13Z,2012-05-15T18:36:13Z,"""9378"""
11130,3758,8257,MayaLuna,5,I also live in Spain and regularly eat this dish.  Your recipe was spot on and absolutely delicious!,2012-05-17T13:44:14Z,2012-05-17T13:44:14Z,
11131,4210,150,Charlotte J,5,"Loved the combination of flavors here.  I made the comment, that I did not think sugar was needed since you had sweetness from the apple.  But it was such a small amount, I still added it in.  I'm going to make this for our next gathering at church.  Made for Please Review My Recipe 2012",2012-05-18T10:11:39Z,2012-05-18T10:11:39Z,
11132,1865,5858,weekend cooker,5,"HOLY MOLY !!  These were great tasting wings.   Made recipe exactly as posted, except I put them in a crockpot, and cooked them on high for 3 1/2 hours.  At first, I was concerned about the amount of sugar, but there was no need to worry.  These were gobbled up in a hurry.  FANTASTIC !!  Made for PRMR tag.",2012-05-18T10:50:55Z,2012-05-18T10:50:55Z,
11133,1375,2530,Lucky Clover,5,"Wow! This is great hot dog sauce! I wanted to try something different, and I had never seen chicken bouillon or honey in hot dog sauce before. We will definitely make this again! Thanks from another Scioto County native!",2012-05-18T12:14:25Z,2012-05-18T12:14:25Z,
11134,3568,6807,Ms. Poppy,5,I found this recipe in a Taste of Home cookbook.  One of my favorite potato recipes.  This recipe seems to work better in a metal pan than a glass one (the Parm sticks to the glass pan).  I tried lining the pan with foil for easy cleanup but the foil sticks to the potatoes.,2012-05-20T13:39:20Z,2012-05-20T13:39:20Z,
11135,308,5357,waynejohn1234,4,"We use haddock for this (we get it very fresh here  -  just a few hrs. after it is caught).   As written this is very good but felt we wanted a bit more flavor so added some crumbled up feta cheese which gave it an interesting taste.    Anyway, this recipe is definitely in my kept file",2012-05-21T17:57:12Z,2012-05-21T17:57:12Z,
11136,15,8435,Recipe Mechanic,5,We had a big family party and I chose this recipe as one of the many desserts we served.  This cake blew them away!  Everyone loved it.  I'll be keeping this one to make again and again.,2012-05-19T13:51:30Z,2012-05-19T13:51:30Z,
11137,4452,8437,snehal patel,4,good recipe,2012-05-21T05:32:46Z,2012-05-21T05:32:46Z,
11138,4554,8432,kelligirl1,5,This recipe was wonderful! I'm so happy with the way it turned out! My husband loves tomato juice and I followed this recipe with GREAT results and his praises! Thanks for sharing! Easy and fun!,2012-05-21T11:23:22Z,2012-05-21T11:23:22Z,
11139,2093,6221,Kimmore,5,"This was quite delicious. I, too, used 3 tbls tomato paste and veg broth. Also, I didn't have ground cardamom so 5 cardamom pods did the trick.",2012-05-22T14:06:36Z,2012-05-22T14:06:36Z,
11140,137,4912,TJ-Montana,0,"This was a great combination with (beef) gyro meat and garlicky yogurt sauce. Super easy, doesn't take as long as indicated, which is really nice when you decide late in the afternoon that tonight is Mediterranean night. :-)",2012-05-22T15:07:45Z,2012-05-22T15:07:45Z,
11141,2113,5002,profken,3,"I'm usually a huge Kittencal fan, but this one didn't do it for me. We made it for Mother's Day, but the crescent rolls, cheese, and sausage all together just made it too heavy for our tastes. I still give it three stars because, as usual, the recipe came together perfectly, but I would play with it by replacing some of the sausage & cheese with some veggies & maybe replacing the crescent roll dough with stale bread.",2012-05-24T11:09:46Z,2012-05-24T11:09:46Z,
11142,773,7711,HawaiianBaker,4,These were good.  I used butter instead of crisco and cut out a little bit of the sugar and chocolate chips.  I think I may try making them again with cinnamon and raisins (instead of choc chips).,2012-05-25T02:37:59Z,2012-05-25T02:37:59Z,
11143,3830,7039,1089676,5,"I used this to wipe down the walls and baseboard/moulding in my laundry room/mud room. I couldn't tell if it was doing the job at first, but it absolutely did the trick. The walls are clean, and the wood moulding is actually sparkling. I'll definitely use this again!",2012-05-25T23:25:54Z,2012-05-25T23:25:54Z,
11144,3084,7871,matt_maples,5,"The flavor combo of the juniper and clove are outstanding.  It makes this dish tasty and unique. What ever you do, do not skip the juniper. Very tender and it was well received by the whole family.",2012-05-26T17:42:59Z,2012-05-26T17:42:59Z,
11145,4530,2843,breezermom,3,"I made as posted to be true to the recipe, then made with some changes.  Second time around I sauteed the onions and bell peppers in olive oil before putting on the sandwich.  Much better.  Also, there needs to be some kind of sauce,,,haven't worked that out yet.  I did layer everything as posted, and pre-baked the pizza crusts so they wouldn't get soggy.  I am very sorry, but although I love pastrami and salami, I'm not sure I'll make this particular sandwich again.  Hate to leave a less than spectacular review, but I have to be honest.  So sorry!",2012-05-26T20:18:37Z,2012-05-26T20:18:37Z,
11146,1349,4131,Radish4ever,5,I do this at least twice a month!  I use boneless/skinless chicken breasts and just eyeball it with pouring the sauce over the meat.  My family acts like they are eating something special and I laugh to myself at the ease of prep!  This one is a real winner for our family everytime.,2012-05-27T13:57:43Z,2012-05-27T13:57:43Z,
11147,451,3502,Jug OMud,5,"LOVED this.  It was so easy to make (even despite my aversion to mayo)!  I used the olive oil mayo in this recipe and found it super easy to assemble and bake up.  I even enjoyed leftovers up to 2 days later crisped up in the toaster oven!  Thanks so much for an simple, tasty dish.  Would love to try this for eggplant parmesan dish.",2012-05-27T20:35:33Z,2012-05-27T20:35:33Z,
11148,1349,1833,DEEP336,5,I have been preparing chicken thighs this way for years. I usually use B/S thighs and marinate them in a ziplock for 24 hours before cooking.  Recipes just don't get any more simple with such great flavor.  Thanks for posting.,2012-05-28T12:01:22Z,2012-05-28T12:01:22Z,
11149,137,2371,MsTeechur,5,"I made these today using a griddle. Didn't change much except as others did, used less olive oil and did add a bit more salt. My first few didn't puff because maybe the griddle wasn't hot enough, but I used a fine mist if olive oil and that did it! Awesome!",2012-05-28T21:43:51Z,2012-05-28T21:43:51Z,
